Trial,Enc_Latency_ns,Enc_RAM_Bytes,CPU_Percent,Enc_Throughput_bps
415,9500,13967360,0.0,94315789.47
416,9519,13967360,0.0,94127534.40
417,9500,13967360,0.0,94315789.47
418,9481,13967360,0.0,94504799.07
419,9537,13967360,0.0,93949879.42
420,9444,13967360,0.0,94875052.94
421,9481,13967360,0.0,94504799.07
422,9481,13967360,0.0,94504799.07
423,9426,13967360,0.0,95056227.46
424,9204,13967360,0.0,97348978.70
425,9240,13967360,0.0,96969696.97
426,9797,13967360,0.0,91456568.34
427,11056,13967360,0.0,81041968.16
428,9833,13967360,0.0,91121732.94
429,9314,13967360,0.0,96199269.92
430,9222,13967360,0.0,97158967.69
431,9241,13967360,0.0,96959203.55
432,9278,13967360,0.0,96572537.18
433,9278,13967360,0.0,96572537.18
434,9370,13967360,0.0,95624332.98
435,9519,13967360,0.0,94127534.40
436,9278,13967360,0.0,96572537.18
437,9278,13967360,0.0,96572537.18
438,9241,13967360,0.0,96959203.55
439,9352,13967360,0.0,95808383.23
440,9370,13967360,0.0,95624332.98
441,9408,13967360,0.0,95238095.24
442,9648,13967360,0.0,92868988.39
443,9463,13967360,0.0,94684560.92
444,9185,13967360,0.0,97550353.84
445,9388,13971456,0.0,95440988.50
446,9889,13971456,0.0,90605723.53
447,9315,13971456,0.0,96188942.57
448,9796,13971456,0.0,91465904.45
449,9241,13971456,0.0,96959203.55
450,9482,13971456,0.0,94494832.31
451,9315,13971456,0.0,96188942.57
452,9352,13971456,0.0,95808383.23
453,9500,13971456,0.0,94315789.47
454,9871,13971456,0.0,90770945.19
455,9907,13975552,0.0,90441102.25
456,9537,13975552,0.0,93949879.42
457,10296,13975552,0.0,87024087.02
458,9408,13975552,0.0,95238095.24
459,9574,13975552,0.0,93586797.58
460,9537,13975552,0.0,93949879.42
461,9389,13975552,0.0,95430823.30
462,9648,13975552,0.0,92868988.39
463,9407,13975552,0.0,95248219.41
464,9352,13975552,0.0,95808383.23
465,9519,13975552,0.0,94127534.40
466,9444,13975552,0.0,94875052.94
467,9741,13975552,0.0,91982342.68
468,9223,13975552,0.0,97148433.26
469,9426,13975552,0.0,95056227.46
470,9074,13975552,6928.4,98743663.21
471,9241,13975552,0.0,96959203.55
472,9277,13975552,0.0,96582947.07
473,9667,13975552,0.0,92686459.09
474,9445,13975552,0.0,94865007.94
475,9204,13975552,0.0,97348978.70
476,9370,13975552,0.0,95624332.98
477,9519,13975552,0.0,94127534.40
478,9444,13975552,0.0,94875052.94
479,9111,13975552,0.0,98342662.72
480,9296,13975552,0.0,96385542.17
481,9388,13975552,0.0,95440988.50
482,9814,13975552,0.0,91298145.51
483,9575,13975552,0.0,93577023.50
484,9370,13975552,0.0,95624332.98
485,9297,13975552,0.0,96375174.79
486,9352,13975552,0.0,95808383.23
487,9222,13975552,0.0,97158967.69
488,9666,13975552,0.0,92696048.00
489,9407,13975552,0.0,95248219.41
490,9240,13975552,0.0,96969696.97
491,9111,13975552,7019.4,98342662.72
492,9259,13975552,0.0,96770709.58
493,9259,13975552,0.0,96770709.58
494,9167,13975552,0.0,97741900.29
495,9315,13975552,0.0,96188942.57
496,9407,13975552,0.0,95248219.41
497,9741,13979648,0.0,91982342.68
498,10074,13979648,0.0,88941830.45
499,9629,13979648,0.0,93052238.03
500,9314,13979648,0.0,96199269.92
501,9352,13979648,0.0,95808383.23
502,9260,13979648,0.0,96760259.18
503,9519,13979648,0.0,94127534.40
504,9425,13979648,0.0,95066313.00
505,9574,13979648,0.0,93586797.58
506,9241,13979648,0.0,96959203.55
507,9222,13979648,0.0,97158967.69
508,9370,13979648,0.0,95624332.98
